Name,Size,Type,Environment
Bone Cobbler,medium,aberration,underground
Bone collector,small,undead,any
Bone collector,small,undead,badlands
Bone Crab,small,beast,aquatic
Bone Devil,large,fiend,dungeon
Bone Devil,large,fiend,planar
Bone Devil (A5E),large,fiend,hell
Bone lord,huge,undead,any
Bone Naga,large,undead,dungeon
Bone Naga,large,undead,ruins
Bonesucker,large,aberration,underground
Brain coral,huge,aberration,underwater
Bramble Blight,medium,plant,forest
Bramble Blight,medium,plant,grassland
Bramble Blight,medium,plant,swamp
Branch Blight,large,plant,forest
Branch Blight,large,plant,grassland
Branch Blight,large,plant,swamp
Brass Dragon Wyrmling,medium,dragon,cave
Brass Dragon Wyrmling,medium,dragon,underground
Brass Dragon Wyrmling (A5E),medium,dragon,desert
Brass Man,large,construct,planar
Breathstealer,medium,humanoid,any
Breathstealer,medium,humanoid,urban
Brine Sea Serpent,huge,dragon,aquatic
Brontosaurus,gargantuan,beast,forest
Brontosaurus,gargantuan,beast,grassland
Bronze Dragon Wyrmling,medium,dragon,coast
Bronze Dragon Wyrmling (A5E),medium,dragon,water
Brown Bear,large,beast,cave
Brown Bear,large,beast,forest
Brown Bear (A5E),large,beast,feywild
Brown Bear (A5E),large,beast,forest
Brown Bear (A5E),large,beast,mountains
Brownie,tiny,fey,farmland
Brownie,tiny,fey,forest
Brownie,tiny,fey,urban
Brownie beastrider,tiny,fey,farmland
Brownie beastrider,tiny,fey,forest
Brownie beastrider,tiny,fey,urban
Brownie mystic,tiny,fey,farmland
Brownie mystic,tiny,fey,forest
Brownie mystic,tiny,fey,urban
Brumalek,small,beast,arctic
Brumalek,small,beast,mountains
Bugbear,medium,humanoid,cave
Bugbear,medium,humanoid,dungeon
Bugbear,medium,humanoid,forest
Bugbear,medium,humanoid,mountain
Bugbear,medium,humanoid,ruins
Bugbear,medium,humanoid,urban
Bugbear (A5E),medium,humanoid,desert
Bugbear (A5E),medium,humanoid,forest
Bugbear (A5E),medium,humanoid,grassland
Bugbear (A5E),medium,humanoid,hills
Bugbear (A5E),medium,humanoid,jungle
Bugbear (A5E),medium,humanoid,mountains
Bugbear (A5E),medium,humanoid,swamp
Bugbear Assassin,medium,humanoid,cave
Bugbear Assassin,medium,humanoid,dungeon
Bugbear Assassin,medium,humanoid,forest
Bugbear Assassin,medium,humanoid,mountain
Bugbear Assassin,medium,humanoid,ruins
Bugbear Assassin,medium,humanoid,urban
Bugbear Champion of Hruggek,medium,humanoid,cave
Bugbear Champion of Hruggek,medium,humanoid,dungeon
Bugbear Champion of Hruggek,medium,humanoid,forest
Bugbear Champion of Hruggek,medium,humanoid,mountain
Bugbear Champion of Hruggek,medium,humanoid,ruins
Bugbear Champion of Hruggek,medium,humanoid,urban
Bukavac,large,monstrosity,forests
Bukavac,large,monstrosity,marshes
Bulette (A5E),large,monstrosity,desert
Bulette (A5E),large,monstrosity,forest
Bulette (A5E),large,monstrosity,grassland
Bulette (A5E),large,monstrosity,hills
Bulette (A5E),large,monstrosity,mountains
Bulette (A5E),large,monstrosity,plane of earth
Bulette (A5E),large,monstrosity,ruin
Bulette (A5E),large,monstrosity,settlement
Bulgasari,huge,monstrosity (bul),forests
Bulgasari,huge,monstrosity (bul),urban
Bullywug,medium,humanoid,coast
Bullywug,medium,humanoid,swamp
Bullywug Chief,medium,humanoid,coast
Bullywug Chief,medium,humanoid,swamp
Bullywug Hunter,medium,humanoid,coast
Bullywug Hunter,medium,humanoid,swamp
Bullywug Shaman,medium,humanoid,coast
Bullywug Shaman,medium,humanoid,swamp
Burinkatada,gargantuan,giant,coastal
Burinkatada,gargantuan,giant,urban
Burinkatada,gargantuan,giant,forests
Burning Dervish,medium,fiend,planar
Burrow Shark,medium,humanoid,arctic
Burrow Shark,medium,humanoid,cave
Burrow Shark,medium,humanoid,coast
Burrow Shark,medium,humanoid,desert
Burrow Shark,medium,humanoid,dungeon
Burrow Shark,medium,humanoid,forest
Burrow Shark,medium,humanoid,grassland
Burrow Shark,medium,humanoid,mountain
Burrow Shark,medium,humanoid,ruins
Burrow Shark,medium,humanoid,underground
Burrowling,small,fey,plains
Cactid,large,plant,desert
Caldera kite,large,monstrosity,mountains
Cambion,medium,fiend,dungeon
Cambion,medium,fiend,planar
Cambion,medium,fiend,urban
Cambion (A5E),medium,fiend,abyss
Cambion (A5E),medium,fiend,desert
Cambion (A5E),medium,fiend,hell
Cambion (A5E),medium,fiend,hills
Cambion (A5E),medium,fiend,ruin
Cambion (A5E),medium,fiend,settlement
Cambion (A5E),medium,fiend,temple
Cambium,large,fiend,urban
Camel,large,beast,desert
Camel (A5E),large,beast,desert
Camel (A5E),large,beast,settlement
Cannibal Reaver (A5E),medium,fiend,abyss
Cannibal Reaver (A5E),medium,fiend,desert
Cannibal Reaver (A5E),medium,fiend,grassland
Cannibal Reaver (A5E),medium,fiend,hills
Cannibal Reaver (A5E),medium,fiend,jungle
Cannibal Reaver (A5E),medium,fiend,mountains
Cannibal Reaver (A5E),medium,fiend,settlement
Capybear,medium,monstrosity,forest
Capybear,medium,monstrosity,swamp
Carbuncle,small,monstrosity,forest
Caretaker weevil,medium,beast,farmland
Caretaker weevil,medium,beast,forest
Carrion Crawler,large,monstrosity,cave
Carrion Crawler,large,monstrosity,dungeon
Carrion Crawler,large,monstrosity,underground
Cat,tiny,beast,urban
Cat (A5E),tiny,beast,settlement
Catamount,large,monstrosity,badlands
Catamount,large,monstrosity,mountains
Caterprism,large,monstrosity,planar
Catoblepas,large,monstrosity,swamp
Catonoctrix,large,aberration,badlands
Catonoctrix,large,aberration,planar
Catterball,small,fey,forest
Catterball,small,fey,urban
Cave Bear (A5E),large,beast,caverns
Cave Cricket,small,beast,underground
Cave Eel,medium,beast,cave
Cave Eel,medium,beast,dungeon
Cave Fisher,large,monstrosity,underground
Cave Leech,large,beast,underground
Cave mimic,gargantuan,monstrosity,any
Cave mimic,gargantuan,monstrosity,underground
Cave Ogre (A5E),large,giant,caverns
Cave Ogre (A5E),large,giant,desert
Cave Ogre (A5E),large,giant,feywild
Cave Ogre (A5E),large,giant,forest
Cave Ogre (A5E),large,giant,grassland
Cave Ogre (A5E),large,giant,hills
Cave Ogre (A5E),large,giant,jungle
Cave Ogre (A5E),large,giant,mountains
Cave Ogre (A5E),large,giant,plane of earth
Cave Ogre (A5E),large,giant,ruin
Cave Ogre (A5E),large,giant,swamp
Cave Ogre (A5E),large,giant,tundra
Cave sovereign,huge,aberration,underground
Cave Troll (A5E),large,giant,caverns
Cave Wyrmling Dragon,medium,dragon,ruins
Cave Wyrmling Dragon,medium,dragon,underground
Cavelight Moss,large,plant,ruins
Cavelight Moss,large,plant,underground
Centaur,large,monstrosity,coast
Centaur,large,monstrosity,desert
Centaur,large,monstrosity,grassland
Centaur (A5E),large,fey,feywild
Centaur (A5E),large,fey,forest
Centaur (A5E),large,fey,grassland
Chain Devil,medium,fiend,dungeon
Chain Devil,medium,fiend,planar
Chain Devil (A5E),medium,fiend,hell
Chain Worm,large,beast,underground
Champion,medium,humanoid,desert
Champion,medium,humanoid,urban
Champion Warrior (A5E),medium,humanoid,caverns
Champion Warrior (A5E),medium,humanoid,desert
Champion Warrior (A5E),medium,humanoid,feywild
Champion Warrior (A5E),medium,humanoid,forest
Champion Warrior (A5E),medium,humanoid,grassland
Champion Warrior (A5E),medium,humanoid,hills
Champion Warrior (A5E),medium,humanoid,jungle
Champion Warrior (A5E),medium,humanoid,settlement
Champion Warrior (A5E),medium,humanoid,swamp
Champion Warrior (A5E),medium,humanoid,temple
Champion Warrior (A5E),medium,humanoid,tundra
Champion Warrior (A5E),medium,humanoid,water
Chang Nam,tiny,monstrosity,forests
Chang Nam,tiny,monstrosity,coastal
Chaos creeper,medium,plant,hills
Chaos raptor,gargantuan,monstrosity,mountains
Chasme,large,fiend,dungeon
Chasme,large,fiend,planar
Chelicerae,large,aberration,badlands
Chemosit,medium,fiend,forest
Chernomoi,tiny,fey,urban
Child of the Briar,tiny,plant,forests
Chimera,large,monstrosity,mountain
Chimera (A5E),large,monstrosity,desert
Chimera (A5E),large,monstrosity,feywild
Chimera (A5E),large,monstrosity,forest
Chimera (A5E),large,monstrosity,grassland
Chimera (A5E),large,monstrosity,hills
Chimera (A5E),large,monstrosity,mountains
Chimera (A5E),large,monstrosity,sewer
Chimera (A5E),large,monstrosity,swamp
Chimera (A5E),large,monstrosity,tundra
Chimera (A5E),large,monstrosity,water
Chitine,small,monstrosity,underground
Choldrith,medium,monstrosity,underground
Chroma lizard,large,beast,grassland
Chupacabra,small,monstrosity,forest
Chupacabra,small,monstrosity,urban
Churr,large,monstrosity,forest
Chuul,large,aberration,aquatic
Chuul,large,aberration,coast
Chuul (A5E),large,aberration,caverns
Chuul (A5E),large,aberration,plane of water
Chuul (A5E),large,aberration,water
City Watch Captain,medium,humanoid,urban
Clay Golem,large,construct,dungeon
Clay Golem,large,construct,ruins
Clay Golem,large,construct,urban
Clay Guardian (A5E),large,construct,laboratory
Clay Guardian (A5E),large,construct,ruin
Clay Guardian (A5E),large,construct,temple
Clay Guardian (A5E),large,construct,tomb
Climbing vine,medium,plant,mountains
Climbing vine,medium,plant,urban
Cloaker,large,aberration,cave
Cloaker,large,aberration,dungeon
Cloaker,large,aberration,underground
Cloaker (A5E),large,aberration,caverns
Cloaker (A5E),large,aberration,laboratory
Cloaker (A5E),large,aberration,sewer
Clockwork armadillo,small,construct,urban
Clockwork conductor,small,construct,urban
Clockwork Hound,medium,construct,forests
Clockwork Hound,medium,construct,urban
Clockwork Huntsman,medium,construct,forests
Clockwork Huntsman,medium,construct,urban
Clockwork Myrmidon,large,construct,forests
Clockwork Myrmidon,large,construct,plains
Clockwork Myrmidon,large,construct,urban
Clockwork pugilist,medium,construct,urban
Clockwork scorpion,large,construct,urban
Clockwork Sentinel (A5E),medium,construct,laboratory
Clockwork Sentinel (A5E),medium,construct,ruin
Clockwork Sentinel (A5E),medium,construct,sewer
Clockwork tactician,medium,construct,urban
Clockwork Watchman,medium,construct,urban
Clockwork Weaving Spider,tiny,construct,urban
Cloud Giant,huge,giant,mountain
Cloud Giant,huge,giant,planar
Cloud Giant Noble (A5E),huge,giant,mountains
Cloud Giant Noble (A5E),huge,giant,plane of air
Cloud Giant Smiling One,huge,giant,mountain
Cloudhoof assassin,medium,beast,mountains
Clurichaun,tiny,fey,urban
Cobra Flower,large,plant,forest
Cockatrice (A5E),small,monstrosity,desert
Cockatrice (A5E),small,monstrosity,grassland
Cockatrice (A5E),small,monstrosity,hills
Cockatrice (A5E),small,monstrosity,jungle
Cockatrice (A5E),small,monstrosity,mountains
Cockatrice (A5E),small,monstrosity,ruin
Cockatrice (A5E),small,monstrosity,swamp
Coffer Corpse,medium,undead,underground
Colossal Ape,gargantuan,beast,forests
Colossal King Ape,gargantuan,beast (titan),forests
Commoner,medium,humanoid,urban
Commoner (A5E),medium,humanoid,settlement
Commoner Mob (A5E),huge,humanoid,settlement
Conjurer,medium,humanoid,urban
Conniption bug,small,beast,coastal
Conniption bug,small,beast,swamp
Conniption bug,small,beast,underwater
Constrictor Snake,large,beast,forest
Constrictor Snake,large,beast,swamp
Constrictor Snake (A5E),large,beast,jungle
Constrictor Snake (A5E),large,beast,swamp
Cooshee,medium,monstrosity,forest
Copper Dragon Wyrmling (A5E),medium,dragon,hills
Copper Dragon Wyrmling (A5E),medium,dragon,mountains
Coral Drake,medium,dragon,aquatic
Coralfish (A5E),small,monstrosity,plane of water
Coralfish (A5E),small,monstrosity,water
Coralfish Cockatrice Variant (A5E),small,monstrosity,aquatic
Corpse Rook,large,monstrosity,grassland
Corpselight moth,large,beast,forest
Corpselight moth,large,beast,planar
Corpsespinner,huge,monstrosity,planar
Corpsespun,medium,undead,planar
Corrupted Unicorn (A5E),large,celestial,feywild
Corrupted Unicorn (A5E),large,celestial,forest
Corrupted Unicorn (A5E),large,celestial,jungle
Cosmic symphony,large,celestial,planar
Cosmopolitan Alchemist (A5E),medium,humanoid,desert
Cosmopolitan Alchemist (A5E),medium,humanoid,forest
Cosmopolitan Alchemist (A5E),medium,humanoid,hills
Cosmopolitan Alchemist (A5E),medium,humanoid,jungle
Cosmopolitan Alchemist (A5E),medium,humanoid,laboratory
Cosmopolitan Alchemist (A5E),medium,humanoid,settlement
Cosmopolitan Alchemist (A5E),medium,humanoid,swamp
Couatl,medium,celestial,planar
Couatl (A5E),medium,celestial,astral plane
Couatl (A5E),medium,celestial,desert
Couatl (A5E),medium,celestial,jungle
Coven Green Hag (A5E),medium,fey,caverns
Coven Green Hag (A5E),medium,fey,feywild
Coven Green Hag (A5E),medium,fey,forest
Coven Green Hag (A5E),medium,fey,jungle
Coven Green Hag (A5E),medium,fey,ruin
Coven Green Hag (A5E),medium,fey,settlement
Coven Green Hag (A5E),medium,fey,shadowfell
Coven Green Hag (A5E),medium,fey,swamp
Coven Sea Hag (A5E),medium,fey,feywild
Coven Sea Hag (A5E),medium,fey,plane of water
Coven Sea Hag (A5E),medium,fey,water
Coven Winter Hag (A5E),medium,fey,tundra
Cow,large,beast,urban
Cow (Ox),large,beast,urban
Crab,tiny,beast,aquatic
Crab,tiny,beast,coast
Crab (A5E),tiny,beast,water
"Crab, razorback",medium,beast,farmland
"Crab, razorback",medium,beast,grassland
"Crab, samurai",medium,beast,coastal
"Crab, samurai",medium,beast,underwater
Crabman,large,monstrosity,aquatic
Cranium Rat,tiny,beast,underground
Cranium Rat,tiny,beast,urban
Crawling Claw,tiny,undead,dungeon
Crawling Claw,tiny,undead,ruins
Crawling Claw,tiny,undead,swamp
Crime Boss (A5E),medium,humanoid,settlement
Crimson Basilisk,medium,monstrosity,underground
Crimson Drake,tiny,dragon,forests
Crimson Mist,medium,undead,swamp
Crimson Mist,medium,undead,underground
Crocodile,large,beast,aquatic
Crocodile,large,beast,coast
Crocodile,large,beast,swamp
Crocodile (A5E),large,beast,swamp
Crocodile (A5E),large,beast,water
Crocodile Spirit,huge,fey,sea
Crocodile Spirit,huge,fey,coastal
Crusher (A5E),large,construct,laboratory
Crusher (A5E),large,construct,ruin
Crusher (A5E),large,construct,sewer
Crushing Wave Priest,medium,humanoid,aquatic
Crushing Wave Priest,medium,humanoid,cave
Crushing Wave Priest,medium,humanoid,coast
Crushing Wave Priest,medium,humanoid,grassland
Crushing Wave Priest,medium,humanoid,swamp
Crushing Wave Priest,medium,humanoid,underground
Crushing Wave Reaver,medium,humanoid,aquatic
Crushing Wave Reaver,medium,humanoid,cave
Crushing Wave Reaver,medium,humanoid,coast
Crushing Wave Reaver,medium,humanoid,grassland
Crushing Wave Reaver,medium,humanoid,swamp
Crushing Wave Reaver,medium,humanoid,underground
Crypt Thing,medium,undead,underground
Crystalline Devil,medium,fiend,ruins
Crystalline Devil,medium,fiend,underground
Crystalline Devil,medium,fiend,urban
Crystallite,large,giant,mountains
Crystallite,large,giant,underground
Cueyatl warchief,small,humanoid,coastal
Cult Fanatic,medium,humanoid,dungeon
Cult Fanatic,medium,humanoid,urban
Cult Fanatic (A5E),medium,humanoid,desert
Cult Fanatic (A5E),medium,humanoid,forest
Cult Fanatic (A5E),medium,humanoid,hills
Cult Fanatic (A5E),medium,humanoid,jungle
Cult Fanatic (A5E),medium,humanoid,ruin
Cult Fanatic (A5E),medium,humanoid,settlement
Cult Fanatic (A5E),medium,humanoid,sewer
Cult Fanatic (A5E),medium,humanoid,temple
Cultist (A5E),medium,humanoid,desert
Cultist (A5E),medium,humanoid,forest
Cultist (A5E),medium,humanoid,hills
Cultist (A5E),medium,humanoid,jungle
Cultist (A5E),medium,humanoid,ruin
Cultist (A5E),medium,humanoid,settlement
Cultist (A5E),medium,humanoid,sewer
Cultist (A5E),medium,humanoid,temple
Cultist Psychophant,medium,humanoid,any
Cultist Psychophant,medium,humanoid,urban
Cutthroat (A5E),medium,humanoid,ruin
Cutthroat (A5E),medium,humanoid,settlement
Cutthroat (A5E),medium,humanoid,sewer
Cyclops,huge,giant,cave
Cyclops,huge,giant,coast
Cyclops,huge,giant,grassland
Cyclops,huge,giant,mountain
Cyclops,huge,giant,ruins
Cyclops,huge,giant,swamp
Cyclops (A5E),huge,giant,desert
Cyclops (A5E),huge,giant,grassland
Cyclops (A5E),huge,giant,hills
Cyclops (A5E),huge,giant,mountains
Cyclops (A5E),huge,giant,plane of earth
Cyclops (A5E),huge,giant,ruin
Cyclops (A5E),huge,giant,swamp
Cyclops Myrmidon (A5E),huge,giant,desert
Cyclops Myrmidon (A5E),huge,giant,grassland
Cyclops Myrmidon (A5E),huge,giant,hills
Cyclops Myrmidon (A5E),huge,giant,mountains
Cyclops Myrmidon (A5E),huge,giant,plane of earth
Cyclops Myrmidon (A5E),huge,giant,ruin
Cyclops Myrmidon (A5E),huge,giant,swamp
Cyclops Myrmidon Cyclops Variant (A5E),huge,giant,forests
Cyclops Myrmidon Cyclops Variant (A5E),huge,giant,caves
Cyonaxin,medium,celestial,grassland
Cyonaxin,medium,celestial,planar
Daeodon,large,beast,forest
Daeodon,large,beast,grassland
Dagon,large,fiend,aquatic
Dagon,large,fiend,planar
Dao,large,elemental,cave
Dao,large,elemental,dungeon
Dao,large,elemental,mountain
Dao,large,elemental,planar
Dao,large,elemental,underground
Darakhul,medium,undead,ruins
Darakhul,medium,undead,underground
Dark Creeper,small,humanoid,underground
Dark Stalker,medium,humanoid,underground
Dark Triton,large,monstrosity,aquatic
Dark Triton Captain,large,monstrosity,aquatic
Dark Triton Lieutenant,large,monstrosity,aquatic
Dark Triton Shaman,large,monstrosity,aquatic
Darkling,small,fey,forest
Darkling,small,fey,swamp
Darkling,small,fey,underground
Darkling,small,fey,urban
Darkling Elder,medium,fey,forest
Darkling Elder,medium,fey,swamp
Darkling Elder,medium,fey,underground
Darkling Elder,medium,fey,urban
Darkmantle,small,monstrosity,cave
Darkmantle,small,monstrosity,underground
Darkmantle (A5E),small,monstrosity,caverns
Darkmantle (A5E),small,monstrosity,shadowfell
Dau,small,fey,desert
Dawnfly,gargantuan,beast,badlands
Dawnfly,gargantuan,beast,coastal
Dawnfly,gargantuan,beast,swamp
Dead Man's Fingers (A5E),medium,plant,swamps
Dead Man's Fingers (A5E),medium,plant,forests
Dead Man's Fingers (A5E),medium,plant,caves
Dead Man’s Fingers (A5E),medium,plant,forest
Dead Man’s Fingers (A5E),medium,plant,swamp
Death Butterfly Swarm,large swarm,beast,forests
Death Butterfly Swarm,large swarm,beast,plains
Death Dog,medium,monstrosity,desert
Death Kiss,large,aberration,underground
Death Knight,medium,undead,arctic
Death Knight,medium,undead,cave
Death Knight,medium,undead,coast
Death Knight,medium,undead,desert
Death Knight,medium,undead,dungeon
Death Knight,medium,undead,forest
Death Knight,medium,undead,grassland
Death Knight,medium,undead,mountain
Death Knight,medium,undead,ruins
Death Knight,medium,undead,swamp
Death Knight,medium,undead,underground
Death Knight,medium,undead,urban
Death Slaad,medium,aberration,planar
Death Tyrant,large,undead,cave
Death Tyrant,large,undead,dungeon
Death Tyrant,large,undead,underground
Death Worm,large,monstrosity,badlands
Death Worm,large,monstrosity,desert
Death Worm,large,monstrosity,mountains
Decapus,medium,aberration,forest
Decapus,medium,aberration,ruins
Decapus,medium,aberration,underground
Deep Drake,large,dragon,ruins
Deep Drake,large,dragon,underground
Deep Dwarf Soldier (A5E),medium,humanoid,caverns
Deep Dwarf Soldier (A5E),medium,humanoid,mountains
Deep Gnome (Svirfneblin),small,humanoid,cave
Deep Gnome (Svirfneblin),small,humanoid,dungeon
